"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60636","get a token with token id","Suite CardanoAPI","Sun May 10 09:45:08 UTC 2026","broken","Sun May 10 09:46:09 UTC 2026","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","1","second test","Suite CardanoAPI","Sun May 10 09:46:09 UTC 2026","passed","Sun May 10 09:46:09 UTC 2026","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
"","60669","get stake with address","Suite CardanoAPI","Sun May 10 09:45:08 UTC 2026","broken","Sun May 10 09:46:09 UTC 2026","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
