"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60876","get stake with address","Suite CardanoAPI","Sat May 03 08:29:45 GMT 2025","broken","Sat May 03 08:30:46 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
"","1","second test","Suite CardanoAPI","Sat May 03 08:30:46 GMT 2025","passed","Sat May 03 08:30:46 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
"","60877","get a token with token id","Suite CardanoAPI","Sat May 03 08:29:45 GMT 2025","broken","Sat May 03 08:30:46 GMT 2025","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
