"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60764","get a token with token id","Suite CardanoAPI","Wed Apr 15 09:43:19 UTC 2026","broken","Wed Apr 15 09:44:20 UTC 2026","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","60738","get stake with address","Suite CardanoAPI","Wed Apr 15 09:43:19 UTC 2026","broken","Wed Apr 15 09:44:20 UTC 2026","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
"","1","second test","Suite CardanoAPI","Wed Apr 15 09:44:20 UTC 2026","passed","Wed Apr 15 09:44:20 UTC 2026","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
