"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","second test","Suite CardanoAPI","Wed Jan 29 08:29:37 GMT 2025","passed","Wed Jan 29 08:29:37 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
"","60846","get a token with token id","Suite CardanoAPI","Wed Jan 29 08:28:36 GMT 2025","broken","Wed Jan 29 08:29:37 GMT 2025","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","60870","get stake with address","Suite CardanoAPI","Wed Jan 29 08:28:36 GMT 2025","broken","Wed Jan 29 08:29:37 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
