"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Oct 26 08:27:12 GMT 2024","Sat Oct 26 08:28:13 GMT 2024","60863","Suite CardanoAPI","Test CardanoAPI","tests.tokens.TokenTest","tests.tokens.TokenTest","getToken","get a token with token id",""
"passed","Sat Oct 26 08:28:13 GMT 2024","Sat Oct 26 08:28:13 GMT 2024","0","Suite CardanoAPI","Test CardanoAPI","tests.stake.StakeTests","tests.stake.StakeTests","secondTest","second test",""
"broken","Sat Oct 26 08:27:12 GMT 2024","Sat Oct 26 08:28:13 GMT 2024","60863","Suite CardanoAPI","Test CardanoAPI","tests.stake.StakeTests","tests.stake.StakeTests","getStakeAddress","get stake with address",""
