"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Sep 18 08:23:26 GMT 2023","Mon Sep 18 08:24:27 GMT 2023","60938","Suite CardanoAPI","Test CardanoAPI","tests.stake.StakeTests","tests.stake.StakeTests","getStakeAddress","get stake with address",""
"passed","Mon Sep 18 08:24:27 GMT 2023","Mon Sep 18 08:24:27 GMT 2023","4","Suite CardanoAPI","Test CardanoAPI","tests.stake.StakeTests","tests.stake.StakeTests","secondTest","second test",""
"broken","Mon Sep 18 08:23:26 GMT 2023","Mon Sep 18 08:24:27 GMT 2023","60938","Suite CardanoAPI","Test CardanoAPI","tests.tokens.TokenTest","tests.tokens.TokenTest","getToken","get a token with token id",""
