"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 12 08:28:38 GMT 2024","Thu Sep 12 08:28:38 GMT 2024","1","Suite CardanoAPI","Test CardanoAPI","tests.stake.StakeTests","tests.stake.StakeTests","secondTest","second test",""
"broken","Thu Sep 12 08:27:38 GMT 2024","Thu Sep 12 08:28:38 GMT 2024","60784","Suite CardanoAPI","Test CardanoAPI","tests.stake.StakeTests","tests.stake.StakeTests","getStakeAddress","get stake with address",""
"broken","Thu Sep 12 08:27:38 GMT 2024","Thu Sep 12 08:28:38 GMT 2024","60784","Suite CardanoAPI","Test CardanoAPI","tests.tokens.TokenTest","tests.tokens.TokenTest","getToken","get a token with token id",""
