"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","second test","Suite CardanoAPI","Sun May 04 08:30:57 GMT 2025","passed","Sun May 04 08:30:57 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
"","60814","get a token with token id","Suite CardanoAPI","Sun May 04 08:29:56 GMT 2025","broken","Sun May 04 08:30:57 GMT 2025","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","60816","get stake with address","Suite CardanoAPI","Sun May 04 08:29:56 GMT 2025","broken","Sun May 04 08:30:57 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
