"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60842","get a token with token id","Suite CardanoAPI","Sat Jul 26 08:33:55 GMT 2025","broken","Sat Jul 26 08:34:55 GMT 2025","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","60828","get stake with address","Suite CardanoAPI","Sat Jul 26 08:33:55 GMT 2025","broken","Sat Jul 26 08:34:55 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
"","1","second test","Suite CardanoAPI","Sat Jul 26 08:34:55 GMT 2025","passed","Sat Jul 26 08:34:55 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
