"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60824","get a token with token id","Suite CardanoAPI","Tue Jun 24 08:36:11 GMT 2025","broken","Tue Jun 24 08:37:12 GMT 2025","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","60823","get stake with address","Suite CardanoAPI","Tue Jun 24 08:36:11 GMT 2025","broken","Tue Jun 24 08:37:12 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
"","0","second test","Suite CardanoAPI","Tue Jun 24 08:37:12 GMT 2025","passed","Tue Jun 24 08:37:12 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
