"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Aug 08 08:26:29 GMT 2024","Thu Aug 08 08:27:30 GMT 2024","60846","Suite CardanoAPI","Test CardanoAPI","tests.stake.StakeTests","tests.stake.StakeTests","getStakeAddress","get stake with address",""
"passed","Thu Aug 08 08:27:30 GMT 2024","Thu Aug 08 08:27:30 GMT 2024","1","Suite CardanoAPI","Test CardanoAPI","tests.stake.StakeTests","tests.stake.StakeTests","secondTest","second test",""
"broken","Thu Aug 08 08:26:29 GMT 2024","Thu Aug 08 08:27:30 GMT 2024","60819","Suite CardanoAPI","Test CardanoAPI","tests.tokens.TokenTest","tests.tokens.TokenTest","getToken","get a token with token id",""
