"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60824","get a token with token id","Suite CardanoAPI","Mon Sep 15 08:33:47 UTC 2025","broken","Mon Sep 15 08:34:48 UTC 2025","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","1","second test","Suite CardanoAPI","Mon Sep 15 08:34:48 UTC 2025","passed","Mon Sep 15 08:34:48 UTC 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
"","60828","get stake with address","Suite CardanoAPI","Mon Sep 15 08:33:47 UTC 2025","broken","Mon Sep 15 08:34:48 UTC 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
