"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","second test","Suite CardanoAPI","Sun Aug 17 08:34:45 UTC 2025","passed","Sun Aug 17 08:34:45 UTC 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
"","60825","get a token with token id","Suite CardanoAPI","Sun Aug 17 08:33:44 UTC 2025","broken","Sun Aug 17 08:34:45 UTC 2025","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","60805","get stake with address","Suite CardanoAPI","Sun Aug 17 08:33:44 UTC 2025","broken","Sun Aug 17 08:34:45 UTC 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
