"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","second test","Suite CardanoAPI","Mon Feb 16 09:00:32 UTC 2026","passed","Mon Feb 16 09:00:32 UTC 2026","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
"","60857","get a token with token id","Suite CardanoAPI","Mon Feb 16 08:59:31 UTC 2026","broken","Mon Feb 16 09:00:32 UTC 2026","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","60814","get stake with address","Suite CardanoAPI","Mon Feb 16 08:59:31 UTC 2026","broken","Mon Feb 16 09:00:32 UTC 2026","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
