"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60823","get a token with token id","Suite CardanoAPI","Sat Mar 14 08:48:35 UTC 2026","broken","Sat Mar 14 08:49:36 UTC 2026","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","1","second test","Suite CardanoAPI","Sat Mar 14 08:49:36 UTC 2026","passed","Sat Mar 14 08:49:36 UTC 2026","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
"","60824","get stake with address","Suite CardanoAPI","Sat Mar 14 08:48:35 UTC 2026","broken","Sat Mar 14 08:49:36 UTC 2026","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
