"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60749","get a token with token id","Suite CardanoAPI","Tue Feb 17 08:57:50 UTC 2026","broken","Tue Feb 17 08:58:50 UTC 2026","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","0","second test","Suite CardanoAPI","Tue Feb 17 08:58:51 UTC 2026","passed","Tue Feb 17 08:58:51 UTC 2026","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
"","60746","get stake with address","Suite CardanoAPI","Tue Feb 17 08:57:50 UTC 2026","broken","Tue Feb 17 08:58:50 UTC 2026","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
