"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60831","get a token with token id","Suite CardanoAPI","Thu Apr 10 08:33:05 GMT 2025","broken","Thu Apr 10 08:34:05 GMT 2025","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","60810","get stake with address","Suite CardanoAPI","Thu Apr 10 08:33:05 GMT 2025","broken","Thu Apr 10 08:34:05 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
"","0","second test","Suite CardanoAPI","Thu Apr 10 08:34:05 GMT 2025","passed","Thu Apr 10 08:34:05 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
