"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 28 08:24:13 GMT 2024","Sun Apr 28 08:24:13 GMT 2024","1","Suite CardanoAPI","Test CardanoAPI","tests.stake.StakeTests","tests.stake.StakeTests","secondTest","second test",""
"broken","Sun Apr 28 08:23:12 GMT 2024","Sun Apr 28 08:24:13 GMT 2024","60768","Suite CardanoAPI","Test CardanoAPI","tests.tokens.TokenTest","tests.tokens.TokenTest","getToken","get a token with token id",""
"broken","Sun Apr 28 08:23:12 GMT 2024","Sun Apr 28 08:24:13 GMT 2024","60769","Suite CardanoAPI","Test CardanoAPI","tests.stake.StakeTests","tests.stake.StakeTests","getStakeAddress","get stake with address",""
