"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60848","get stake with address","Suite CardanoAPI","Sat Apr 12 08:29:03 GMT 2025","broken","Sat Apr 12 08:30:04 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
"","1","second test","Suite CardanoAPI","Sat Apr 12 08:30:04 GMT 2025","passed","Sat Apr 12 08:30:04 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
"","60838","get a token with token id","Suite CardanoAPI","Sat Apr 12 08:29:03 GMT 2025","broken","Sat Apr 12 08:30:04 GMT 2025","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
