"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 28 08:27:24 GMT 2024","Wed Aug 28 08:28:25 GMT 2024","60792","Suite CardanoAPI","Test CardanoAPI","tests.tokens.TokenTest","tests.tokens.TokenTest","getToken","get a token with token id",""
"broken","Wed Aug 28 08:27:24 GMT 2024","Wed Aug 28 08:28:25 GMT 2024","60793","Suite CardanoAPI","Test CardanoAPI","tests.stake.StakeTests","tests.stake.StakeTests","getStakeAddress","get stake with address",""
"passed","Wed Aug 28 08:28:25 GMT 2024","Wed Aug 28 08:28:25 GMT 2024","2","Suite CardanoAPI","Test CardanoAPI","tests.stake.StakeTests","tests.stake.StakeTests","secondTest","second test",""
