"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60835","get stake with address","Suite CardanoAPI","Sun Jul 13 08:32:13 GMT 2025","broken","Sun Jul 13 08:33:14 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
"","60835","get a token with token id","Suite CardanoAPI","Sun Jul 13 08:32:13 GMT 2025","broken","Sun Jul 13 08:33:14 GMT 2025","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","1","second test","Suite CardanoAPI","Sun Jul 13 08:33:14 GMT 2025","passed","Sun Jul 13 08:33:14 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
