"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","second test","Suite CardanoAPI","Sun Jul 06 08:32:58 GMT 2025","passed","Sun Jul 06 08:32:58 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
"","60872","get stake with address","Suite CardanoAPI","Sun Jul 06 08:31:57 GMT 2025","broken","Sun Jul 06 08:32:58 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
"","60921","get a token with token id","Suite CardanoAPI","Sun Jul 06 08:31:57 GMT 2025","broken","Sun Jul 06 08:32:58 GMT 2025","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
