"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 21 08:27:58 GMT 2024","Wed Aug 21 08:27:58 GMT 2024","0","Suite CardanoAPI","Test CardanoAPI","tests.stake.StakeTests","tests.stake.StakeTests","secondTest","second test",""
"broken","Wed Aug 21 08:26:57 GMT 2024","Wed Aug 21 08:27:58 GMT 2024","60866","Suite CardanoAPI","Test CardanoAPI","tests.stake.StakeTests","tests.stake.StakeTests","getStakeAddress","get stake with address",""
"broken","Wed Aug 21 08:26:57 GMT 2024","Wed Aug 21 08:27:58 GMT 2024","60866","Suite CardanoAPI","Test CardanoAPI","tests.tokens.TokenTest","tests.tokens.TokenTest","getToken","get a token with token id",""
