"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60853","get a token with token id","Suite CardanoAPI","Sun Feb 23 08:27:28 GMT 2025","broken","Sun Feb 23 08:28:29 GMT 2025","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","1","second test","Suite CardanoAPI","Sun Feb 23 08:28:29 GMT 2025","passed","Sun Feb 23 08:28:29 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
"","60863","get stake with address","Suite CardanoAPI","Sun Feb 23 08:27:28 GMT 2025","broken","Sun Feb 23 08:28:29 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
