"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60955","get a token with token id","Suite CardanoAPI","2026-06-01","broken","2026-06-01","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","0","second test","Suite CardanoAPI","2026-06-01","passed","2026-06-01","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
"","60954","get stake with address","Suite CardanoAPI","2026-06-01","broken","2026-06-01","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
