"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60862","get a token with token id","Suite CardanoAPI","Tue Oct 28 08:35:54 UTC 2025","broken","Tue Oct 28 08:36:54 UTC 2025","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","0","second test","Suite CardanoAPI","Tue Oct 28 08:36:54 UTC 2025","passed","Tue Oct 28 08:36:54 UTC 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
"","60860","get stake with address","Suite CardanoAPI","Tue Oct 28 08:35:54 UTC 2025","broken","Tue Oct 28 08:36:54 UTC 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
