"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60821","get a token with token id","Suite CardanoAPI","Sat Jul 19 08:33:57 GMT 2025","broken","Sat Jul 19 08:34:57 GMT 2025","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","60792","get stake with address","Suite CardanoAPI","Sat Jul 19 08:33:57 GMT 2025","broken","Sat Jul 19 08:34:57 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
"","1","second test","Suite CardanoAPI","Sat Jul 19 08:34:57 GMT 2025","passed","Sat Jul 19 08:34:57 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
