"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60891","get a token with token id","Suite CardanoAPI","Mon Jun 02 08:35:58 GMT 2025","broken","Mon Jun 02 08:36:59 GMT 2025","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","0","second test","Suite CardanoAPI","Mon Jun 02 08:36:59 GMT 2025","passed","Mon Jun 02 08:36:59 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
"","60878","get stake with address","Suite CardanoAPI","Mon Jun 02 08:35:58 GMT 2025","broken","Mon Jun 02 08:36:59 GMT 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
