"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","second test","Suite CardanoAPI","Wed Dec 03 08:39:54 UTC 2025","passed","Wed Dec 03 08:39:54 UTC 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
"","60973","get stake with address","Suite CardanoAPI","Wed Dec 03 08:38:53 UTC 2025","broken","Wed Dec 03 08:39:54 UTC 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
"","60951","get a token with token id","Suite CardanoAPI","Wed Dec 03 08:38:53 UTC 2025","broken","Wed Dec 03 08:39:54 UTC 2025","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
