"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60843","get stake with address","Suite CardanoAPI","Thu Jan 22 08:44:29 UTC 2026","broken","Thu Jan 22 08:45:30 UTC 2026","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
"","60836","get a token with token id","Suite CardanoAPI","Thu Jan 22 08:44:29 UTC 2026","broken","Thu Jan 22 08:45:30 UTC 2026","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
"","1","second test","Suite CardanoAPI","Thu Jan 22 08:45:30 UTC 2026","passed","Thu Jan 22 08:45:30 UTC 2026","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
