"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","second test","Suite CardanoAPI","Mon Sep 22 08:35:42 UTC 2025","passed","Mon Sep 22 08:35:42 UTC 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","secondTest"
"","60752","get stake with address","Suite CardanoAPI","Mon Sep 22 08:34:41 UTC 2025","broken","Mon Sep 22 08:35:42 UTC 2025","tests.stake.StakeTests","Test CardanoAPI","tests.stake.StakeTests","getStakeAddress"
"","60774","get a token with token id","Suite CardanoAPI","Mon Sep 22 08:34:41 UTC 2025","broken","Mon Sep 22 08:35:42 UTC 2025","tests.tokens.TokenTest","Test CardanoAPI","tests.tokens.TokenTest","getToken"
